date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:27:18	282973/282973	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:17%20GMT	https://mdbootstrap.com/docs/angular/modals/additional/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/docs/angular/modals/additional/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:19	1351/1351	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:18%20GMT	https://mdbootstrap.com/wp-login.php?action=wordpress_social_authenticate&mode=login&provider=Twitter&redirect_to=https%3A%2F%2Fmdbootstrap.com%2Feducation%2Fwordpress%2F	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-login33c6.html	(from https://mdbootstrap.com/education/wordpress/)
17:27:19	223453/223453	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:18%20GMT	https://mdbootstrap.com/docs/angular/modals/customization/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/docs/angular/modals/customization/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:19	204920/204920	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:19%20GMT	https://mdbootstrap.com/docs/angular/sections/blog/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/docs/angular/sections/blog/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:20	41536/41536	---M--	200	added ('OK')	image/jpeg	etag:%225ce54660-a240%22	https://mdbootstrap.com/wp-content/uploads/2018/10/wordpress.jpg	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-content/uploads/2018/10/wordpress.jpg	(from https://mdbootstrap.com/education/wordpress/)
17:27:20	159881/159881	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:20%20GMT	https://mdbootstrap.com/docs/angular/modals/generator/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/docs/angular/modals/generator/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:21	184317/184317	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:21%20GMT	https://mdbootstrap.com/docs/angular/sections/contact/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/docs/angular/sections/contact/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:23	696581/696581	---M--	200	added ('OK')	image/png	etag:%225cebf05a-aa105%22	https://mdbootstrap.com/wp-content/themes/mdbootstrap4/content/jquery/tutorials/wordpress/ecommerce/2/img/1.png	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-content/themes/mdbootstrap4/content/jquery/tutorials/wordpress/ecommerce/2/img/1.png	(from https://mdbootstrap.com/education/wordpress/)
17:27:23	335770/335770	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:22%20GMT	https://mdbootstrap.com/docs/angular/sections/e-commerce/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/docs/angular/sections/e-commerce/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:23	84434/84434	---M--	200	added ('OK')	image/png	etag:%225b74062b-149d2%22	https://mdbootstrap.com/img/logo/brands/wordpress.png	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/img/logo/brands/wordpress.png	(from https://mdbootstrap.com/education/wordpress/)
17:27:24	185714/185714	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:24%20GMT	https://mdbootstrap.com/docs/angular/sections/features/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/docs/angular/sections/features/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:24	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:24%20GMT	https://mdbootstrap.com/angular/angular-environment-installation	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/angular/angular-environment-installation	(from https://mdbootstrap.com/education/wordpress/)
17:27:24	1468945/1468945	---M--	200	added ('OK')	image/png	etag:%225cebf05a-166a11%22	https://mdbootstrap.com/wp-content/themes/mdbootstrap4/content/jquery/tutorials/wordpress/blog/1/img/1.png	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-content/themes/mdbootstrap4/content/jquery/tutorials/wordpress/blog/1/img/1.png	(from https://mdbootstrap.com/education/wordpress/)
17:27:25	35504/35504	---M--	200	added ('OK')	image/jpeg	etag:%225a1e7297-8ab0%22	https://mdbootstrap.com/img/Mockups/Others/2.jpg	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/img/Mockups/Others/2.jpg	(from https://mdbootstrap.com/education/wordpress/)
17:27:25	54186/54186	---M--	200	added ('OK')	image/jpeg	etag:%225a2923c9-d3aa%22	https://mdbootstrap.com/img/Mockups/Others/6.jpg	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/img/Mockups/Others/6.jpg	(from https://mdbootstrap.com/education/wordpress/)
17:27:26	207415/207415	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:24%20GMT	https://mdbootstrap.com/docs/angular/sections/intros/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/docs/angular/sections/intros/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:26	225102/225102	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:25%20GMT	https://mdbootstrap.com/docs/angular/sections/magazine/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/docs/angular/sections/magazine/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:26	70354/70354	---M--	200	added ('OK')	image/jpeg	etag:%225a2fed22-112d2%22	https://mdbootstrap.com/img/Mockups/Others/8.jpg	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/img/Mockups/Others/8.jpg	(from https://mdbootstrap.com/education/wordpress/)
17:27:28	198274/198274	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:26%20GMT	https://mdbootstrap.com/docs/angular/sections/projects/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/docs/angular/sections/projects/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:29	226444/226444	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:27%20GMT	https://mdbootstrap.com/docs/angular/sections/social/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/docs/angular/sections/social/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:29	211813/211813	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:28%20GMT	https://mdbootstrap.com/docs/angular/sections/team/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/docs/angular/sections/team/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:29	212061/212061	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:28%20GMT	https://mdbootstrap.com/docs/angular/sections/testimonials/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/docs/angular/sections/testimonials/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:29	63378/63378	---M--	200	added ('OK')	image/jpeg	etag:%225c1a34f6-f792%22	https://mdbootstrap.com/img/Marketing/general/articles.jpg	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/img/Marketing/general/articles.jpg	(from https://mdbootstrap.com/articles/)
17:27:30	149699/149699	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:30%20GMT	https://mdbootstrap.com/docs/angular/directives/input/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/docs/angular/directives/input/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:31	157171/157171	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:31%20GMT	https://mdbootstrap.com/docs/angular/directives/waves-effect/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/docs/angular/directives/waves-effect/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:32	187462/187462	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:32%20GMT	https://mdbootstrap.com/freebies/angular/admin-dashboard/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/freebies/angular/admin-dashboard/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:33	163133/163133	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:32%20GMT	https://mdbootstrap.com/plugins/angular/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/plugins/angular/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:34	206689/206689	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:33%20GMT	https://mdbootstrap.com/products/angular-small-bundle/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/products/angular-small-bundle/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:35	228368/228368	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:34%20GMT	https://mdbootstrap.com/products/angular-admin-dashboard/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/products/angular-admin-dashboard/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:36	178325/178325	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:35%20GMT	https://mdbootstrap.com/education/angular/installation-lesson-1/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/installation-lesson-1/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:37	1352/1352	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:36%20GMT	https://mdbootstrap.com/wp-login.php?action=wordpress_social_authenticate&mode=login&provider=Facebook&redirect_to=https%3A%2F%2Fmdbootstrap.com%2Farticles%2F	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-login38fb.html	(from https://mdbootstrap.com/articles/)
17:27:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:36%20GMT	https://mdbootstrap.com/education/angular/todo-app-lesson-1/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/todo-app-lesson-1/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:37	172067/172067	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:37%20GMT	https://mdbootstrap.com/education/angular/installation-lesson-2/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/installation-lesson-2/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:38%20GMT	https://mdbootstrap.com/education/angular/getting-started//	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/getting-started/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:39	174558/174558	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:38%20GMT	https://mdbootstrap.com/education/angular/getting-started-2-components/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/getting-started-2-components/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:40	170296/170296	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:39%20GMT	https://mdbootstrap.com/education/angular/agenda-app-overview/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/agenda-app-overview/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:41	180306/180306	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:41%20GMT	https://mdbootstrap.com/education/angular/getting-started-3-export/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/getting-started-3-export/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:42	177465/177465	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:41%20GMT	https://mdbootstrap.com/education/angular/agenda-app-2-bootstrap/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/agenda-app-2-bootstrap/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:43	1350/1350	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:42%20GMT	https://mdbootstrap.com/wp-login.php?action=wordpress_social_authenticate&mode=login&provider=Google&redirect_to=https%3A%2F%2Fmdbootstrap.com%2Farticles%2F	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-loginad9d.html	(from https://mdbootstrap.com/articles/)
17:27:43	174991/174991	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:43%20GMT	https://mdbootstrap.com/education/angular/agenda-app-3-child-component/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/agenda-app-3-child-component/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:45	178549/178549	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:44%20GMT	https://mdbootstrap.com/education/angular/agenda-app-4-passing-data/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/agenda-app-4-passing-data/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:46	1351/1351	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:45%20GMT	https://mdbootstrap.com/wp-login.php?action=wordpress_social_authenticate&mode=login&provider=Twitter&redirect_to=https%3A%2F%2Fmdbootstrap.com%2Farticles%2F	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-login2444.html	(from https://mdbootstrap.com/articles/)
17:27:46	181208/181208	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:45%20GMT	https://mdbootstrap.com/education/angular/agenda-app-6-ngif/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/agenda-app-6-ngif/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:46	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:46%20GMT	https://mdbootstrap.com/articles/angular/how-to-use-jwt-authentication-with-mdb-angular	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/articles/angular/how-to-use-jwt-authentication-with-mdb-angular	(from https://mdbootstrap.com/articles/)
17:27:47	178120/178120	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:46%20GMT	https://mdbootstrap.com/education/angular/agenda-app-5-ngfor/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/agenda-app-5-ngfor/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:47	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:47%20GMT	https://mdbootstrap.com/profile?id=29824	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/profile68a1	(from https://mdbootstrap.com/articles/)
17:27:48	178367/178367	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:47%20GMT	https://mdbootstrap.com/education/angular/agenda-app-8-modals/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/agenda-app-8-modals/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:48	41697/41697	---M--	200	added ('OK')	image/jpeg	etag:%225cfa2117-a2e1%22	https://mdbootstrap.com/img/Marketing/publications/articles/jwt.jpg	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/img/Marketing/publications/articles/jwt.jpg	(from https://mdbootstrap.com/articles/)
17:27:49	183336/183336	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:48%20GMT	https://mdbootstrap.com/education/angular/agenda-app-7-emit-events/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/agenda-app-7-emit-events/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:49	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:49%20GMT	https://mdbootstrap.com/newsfeed/tag/jwt	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/jwt	(from https://mdbootstrap.com/articles/)
17:27:49	170631/170631	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:49%20GMT	https://mdbootstrap.com/education/angular/agenda-app-10-new-event/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/agenda-app-10-new-event/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:49	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:49%20GMT	https://mdbootstrap.com/newsfeed/tag/angular	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/angular	(from https://mdbootstrap.com/articles/)
17:27:50	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:50%20GMT	https://mdbootstrap.com/newsfeed/tag/jsonwebtoken	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/jsonwebtoken	(from https://mdbootstrap.com/articles/)
17:27:50	173883/173883	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:50%20GMT	https://mdbootstrap.com/education/angular/crash-1-what-angular-is/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/crash-1-what-angular-is/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:50	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:50%20GMT	https://mdbootstrap.com/newsfeed/tag/mdb-angular	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/mdb-angular	(from https://mdbootstrap.com/articles/)
17:27:50	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:50%20GMT	https://mdbootstrap.com/newsfeed/tag/node-with-jwt	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/node-with-jwt	(from https://mdbootstrap.com/articles/)
17:27:51	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:51%20GMT	https://mdbootstrap.com/newsfeed/tag/mdb-team	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/mdb-team	(from https://mdbootstrap.com/articles/)
17:27:51	169742/169742	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:51%20GMT	https://mdbootstrap.com/education/angular/agenda-app-11-summary/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/agenda-app-11-summary/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:51	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:51%20GMT	https://mdbootstrap.com/articles/tech-marketing/what-is-a-service-mesh-and-why-we-need-service-mesh	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/articles/tech-marketing/what-is-a-service-mesh-and-why-we-need-service-mesh	(from https://mdbootstrap.com/articles/)
17:27:51	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:51%20GMT	https://mdbootstrap.com/profile?id=64594	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/profilef38b	(from https://mdbootstrap.com/articles/)
17:27:52	48492/48492	---M--	200	added ('OK')	image/jpeg	etag:%225cfa2117-bd6c%22	https://mdbootstrap.com/img/Marketing/publications/articles/service-mesh.jpg	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/img/Marketing/publications/articles/service-mesh.jpg	(from https://mdbootstrap.com/articles/)
17:27:52	180163/180163	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:51%20GMT	https://mdbootstrap.com/education/angular/agenda-app-9-inputs/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/agenda-app-9-inputs/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:52	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:52%20GMT	https://mdbootstrap.com/newsfeed/tag/java	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/java	(from https://mdbootstrap.com/articles/)
17:27:52	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:52%20GMT	https://mdbootstrap.com/newsfeed/tag/https	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/https	(from https://mdbootstrap.com/articles/)
17:27:52	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:52%20GMT	https://mdbootstrap.com/newsfeed/tag/docker	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/docker	(from https://mdbootstrap.com/articles/)
17:27:52	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:52%20GMT	https://mdbootstrap.com/newsfeed/tag/microservice	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/microservice	(from https://mdbootstrap.com/articles/)
17:27:53	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:52%20GMT	https://mdbootstrap.com/articles/miscellaneous/bootstrap-seo-for-developers	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/articles/miscellaneous/bootstrap-seo-for-developers	(from https://mdbootstrap.com/articles/)
17:27:53	172870/172870	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:52%20GMT	https://mdbootstrap.com/education/angular/crash-2-angular-application-architecture/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/crash-2-angular-application-architecture/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:53	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:53%20GMT	https://mdbootstrap.com/profile?id=2	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/profile0b30	(from https://mdbootstrap.com/articles/)
17:27:57	174710/174710	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:54%20GMT	https://mdbootstrap.com/education/angular/crash-5-angular-project-structure/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/crash-5-angular-project-structure/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:57	169855/169855	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:53%20GMT	https://mdbootstrap.com/education/angular/crash-3-setting-angular-environment/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/crash-3-setting-angular-environment/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:57	172131/172131	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:56%20GMT	https://mdbootstrap.com/education/angular/crash-4-first-angular-application/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/crash-4-first-angular-application/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:57	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:57%20GMT	https://mdbootstrap.com/newsfeed/tag/seo	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/seo	(from https://mdbootstrap.com/articles/)
17:27:57	175202/175202	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:57%20GMT	https://mdbootstrap.com/education/angular/crash-6-angularjs-vs-angular-vs-angular-x/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/crash-6-angularjs-vs-angular-vs-angular-x/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:57	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:57%20GMT	https://mdbootstrap.com/articles/miscellaneous/launch-any-gulp-mdb-go-files-from-mac-top-nav-mac-osx-only	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/articles/miscellaneous/launch-any-gulp-mdb-go-files-from-mac-top-nav-mac-osx-only	(from https://mdbootstrap.com/articles/)
17:27:58	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:58%20GMT	https://mdbootstrap.com/profile?id=35305	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/profile51c5	(from https://mdbootstrap.com/articles/)
17:27:58	34520/34520	---M--	200	added ('OK')	image/jpeg	etag:%225cfa2117-86d8%22	https://mdbootstrap.com/img/Marketing/publications/articles/mdb-go-with-applescript.jpg	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/img/Marketing/publications/articles/mdb-go-with-applescript.jpg	(from https://mdbootstrap.com/articles/)
17:27:58	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:58%20GMT	https://mdbootstrap.com/newsfeed/tag/gulp-mdb-go	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/gulp-mdb-go	(from https://mdbootstrap.com/articles/)
17:27:58	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:58%20GMT	https://mdbootstrap.com/articles/vue/mdb-vue-nuxt-js-quick-start-guide	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/articles/vue/mdb-vue-nuxt-js-quick-start-guide	(from https://mdbootstrap.com/articles/)
17:27:58	178192/178192	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:58%20GMT	https://mdbootstrap.com/education/angular/typescript-1-fundamentals/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/typescript-1-fundamentals/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:58	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:58%20GMT	https://mdbootstrap.com/profile?id=28717	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/profiled490	(from https://mdbootstrap.com/articles/)
17:27:59	44522/44522	---M--	200	added ('OK')	image/jpeg	etag:%225c7f9d01-adea%22	https://mdbootstrap.com/img/Marketing/tutorials/vue/nuxt.jpg	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/img/Marketing/tutorials/vue/nuxt.jpg	(from https://mdbootstrap.com/articles/)
17:27:59	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:59%20GMT	https://mdbootstrap.com/newsfeed/tag/vue	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/vue	(from https://mdbootstrap.com/articles/)
17:27:59	172481/172481	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2014:27:59%20GMT	https://mdbootstrap.com/education/angular/typescript-2-code/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/education/angular/typescript-2-code/index.html	(from https://mdbootstrap.com/education/angular/)
17:27:59	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2014:27:59%20GMT	https://mdbootstrap.com/newsfeed/tag/nuxt	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/nuxt	(from https://mdbootstrap.com/articles/)
